year,ac_no,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,position
2026,243,Mamata Hansda (mandi),FEMALE,45.0,ST,BSP,1780,7,1787,0.76,5
2026,243,Amulya Saren,MALE,73.0,ST,IND,1667,2,1669,0.71,6
2026,243,Ranjit Kumar Hansda,MALE,36.0,ST,AJUP,944,3,947,0.4,7
2026,243,Swapan Kumar Murmu,MALE,42.0,ST,SUCI,813,2,815,0.34,8
2026,244,Kamala Kanta Hansda,MALE,51.0,GENERAL,BJP,105349,1222,106571,50.28,1
2026,244,Soumen Beltharia,MALE,39.0,GENERAL,TMC,84623,672,85295,40.24,2
2026,244,Bauri Sulekha,FEMALE,50.0,SC,CPI(M),10677,141,10818,5.1,3
2026,244,Subhas Chandra Mahata,MALE,34.0,GENERAL,INC,2277,27,2304,1.09,4
2026,244,Dipak Mahato,MALE,53.0,GENERAL,SUCI,1460,16,1476,0.7,5
2026,244,Subhadip Paramanik,MALE,33.0,GENERAL,IND,1138,10,1148,0.54,6
2026,244,Mihir Kumar Bauri,MALE,73.0,SC,IND,1018,4,1022,0.48,7
2026,244,Shantipriya Saren,MALE,32.0,ST,IND,536,7,543,0.26,8
2026,245,Nadiar Chand Bouri,MALE,48.0,SC,BJP,112838,650,113488,52.55,1
2026,245,Manik Chandra Bauri,MALE,50.0,SC,TMC,79456,311,79767,36.94,2
2026,245,Aloke Kumar Bauri,MALE,46.0,SC,CPI(M),10362,57,10419,4.82,3
2026,245,Falguni Bauri,MALE,39.0,SC,INC,2874,13,2887,1.34,4
2026,245,Shaktipada Sen,MALE,66.0,SC,IND,1478,4,1482,0.69,5
2026,245,Jagannath Bauri,MALE,58.0,SC,SUCI,1265,8,1273,0.59,6
2026,245,Mithun Bauri,MALE,27.0,SC,BSP,1129,3,1132,0.52,7
2026,245,Bhaskar Mandal,MALE,25.0,SC,IND,1107,1,1108,0.51,8
2026,245,Ashok Ruhidas,MALE,26.0,SC,IND,1101,3,1104,0.51,9
2026,245,Sudarshan Rajwar,MALE,40.0,SC,RAJSPTY,498,0,498,0.23,10
2026,246,Mamoni Bauri,FEMALE,44.0,SC,BJP,126532,1096,127628,54.44,1
2026,246,Hazari Bouri,MALE,43.0,SC,TMC,83110,459,83569,35.65,2
2026,246,Ganesh Bouri,MALE,51.0,SC,CPI(M),10589,96,10685,4.56,3
2026,246,Sandhya Bauri,FEMALE,38.0,SC,INC,3044,21,3065,1.31,4
2026,246,Anil Bauri,MALE,61.0,SC,SUCI,2498,16,2514,1.07,5
2026,246,Dharani Dhar Bauri,MALE,60.0,SC,IND,1375,3,1378,0.59,6
2026,246,Mahadeb Bauri,MALE,45.0,SC,BSP,1194,11,1205,0.51,7
2026,246,Mamani Bouri,FEMALE,34.0,SC,IND,1181,5,1186,0.51,8
2026,247,Chandana Bauri,FEMALE,35.0,SC,BJP,114278,902,115180,52.72,1
2026,247,Uttam Bauri,MALE,46.0,SC,TMC,82467,578,83045,38.01,2
2026,247,Nandadulal Bauri,MALE,56.0,SC,CPI(M),10404,96,10500,4.81,3
2026,247,Amarkanta Mandal,MALE,40.0,SC,INC,3078,25,3103,1.42,4
2026,247,Dipen Bauri,MALE,54.0,SC,SUCI,2010,13,2023,0.93,5
2026,247,Aditya Kumar Bauri,MALE,61.0,SC,IND,1866,3,1869,0.86,6
2026,248,Satyanarayan Mukhopadhyay,MALE,55.0,GENERAL,BJP,124356,1616,125972,56.76,1
2026,248,Swapan Kumar Mondal,MALE,66.0,SC,TMC,78016,782,78798,35.5,2
2026,248,Rajib Lochan Kar,MALE,54.0,GENERAL,RSP,5844,90,5934,2.67,3
2026,248,Partha Pratim Bose,MALE,55.0,GENERAL,INC,2344,15,2359,1.06,4
2026,248,Rafik Dalal,MALE,59.0,GENERAL,RASLJP,2151,4,2155,0.97,5
2026,248,Madhu Sudan Mandal,MALE,48.0,SC,IND,1749,13,1762,0.79,6
2026,248,Abinash Hansda,MALE,46.0,ST,SUCI,1636,17,1653,0.74,7
2026,248,Dhaneswar Hansda,MALE,49.0,ST,AJUP,720,16,736,0.33,8
2026,249,Kshudiram Tudu,MALE,55.0,ST,BJP,129253,1892,131145,55.38,1
2026,249,Tanushree Hansda,FEMALE,41.0,ST,TMC,77993,883,78876,33.31,2
2026,249,Deblina Hembram,FEMALE,55.0,ST,CPI(M),12984,216,13200,5.57,3
2026,249,Gurupada Sardar,MALE,74.0,ST,INC,1777,32,1809,0.76,4
2026,249,Saraswati Sardar,FEMALE,50.0,ST,IND,1743,3,1746,0.74,5
2026,249,Monoranjan Besra,MALE,62.0,ST,APOI,1283,12,1295,0.55,6
2026,249,Baburam Kisku,MALE,43.0,ST,IND,1100,25,1125,0.48,7
2026,249,Surajit Baskey,MALE,40.0,ST,IND,1107,1,1108,0.47,8
2026,249,Ranjan Lal Tudu,MALE,46.0,ST,SUCI,876,23,899,0.38,9
2026,249,Fulchand Hansda,MALE,56.0,ST,IND,658,14,672,0.28,10
2026,249,Maheswar Besra,MALE,56.0,ST,AJUP,402,8,410,0.17,11
2026,249,Gopal Chandra Kisku,MALE,40.0,ST,IND,370,6,376,0.16,12
2026,249,Gour Hembram,MALE,53.0,ST,IND,276,7,283,0.12,13
2026,250,Kshetramohan Hansda,MALE,61.0,ST,BJP,109899,1544,111443,53.01,1
2026,250,Thakurmani Saren,FEMALE,44.0,ST,TMC,81922,779,82701,39.34,2
2026,250,Ramchandra Mandi,MALE,43.0,ST,CPI(M),8186,130,8316,3.96,3
2026,250,Ananta Kisku,MALE,45.0,ST,BSP,1495,4,1499,0.71,4
2026,250,Rabindranath Hembrom,MALE,56.0,ST,IND,1343,2,1345,0.64,5
2026,250,Suklal Tudu,MALE,46.0,ST,AJUP,1239,3,1242,0.59,6
2026,250,Shubhra Hembram (murmu,FEMALE,41.0,ST,INC,1012,13,1025,0.49,7
2026,250,Gunaram Hansda,MALE,67.0,ST,SUCI,426,4,430,0.2,8
2026,250,Sagen Saren,MALE,31.0,ST,GGP,382,3,385,0.18,9
2026,251,Souvik Patra,MALE,32.0,GENERAL,BJP,122512,2025,124537,56.62,1
2026,251,Falguni Singhababu,MALE,44.0,GENERAL,TMC,73590,874,74464,33.86,2
2026,251,Debkanti Mahanti,MALE,52.0,GENERAL,CPI(M),13435,151,13586,6.18,3
2026,251,Nayan Das Chakraborty,MALE,42.0,GENERAL,INC,1515,17,1532,0.7,4
2026,251,Prasenjit Singha,MALE,30.0,GENERAL,IND,1476,4,1480,0.67,5
2026,251,Subhendu Mahata,MALE,50.0,GENERAL,SUCI,1119,9,1128,0.51,6
2026,251,Sk Salam Hossain,MALE,32.0,GENERAL,GGP,948,2,950,0.43,7
2026,251,Raju Karmakar,MALE,30.0,GENERAL,IND,559,1,560,0.25,8
2026,252,Niladri Sekhar Dana,MALE,59.0,GENERAL,BJP,134629,2363,136992,57.24,1
2026,252,Dr. Anup Mandal,MALE,49.0,GENERAL,TMC,81823,992,82815,34.6,2
2026,252,Avoyananda Mukhopadhyay,MALE,53.0,GENERAL,CPI(M),9454,248,9702,4.05,3
2026,252,Arup Banerjee,MALE,67.0,GENERAL,INC,2170,43,2213,0.92,4
2026,252,Lina Ghosh,FEMALE,48.0,GENERAL,SUCI,1549,4,1553,0.65,5
2026,252,Arun Chand,MALE,57.0,GENERAL,RASLJP,1194,6,1200,0.5,6
2026,252,Rinku Nandi,FEMALE,46.0,GENERAL,IND,871,2,873,0.36,7
2026,252,Ashik Mahammad Khan,MALE,29.0,GENERAL,IND,446,4,450,0.19,8
2026,253,Billeswar Sinha,MALE,46.0,GENERAL,BJP,124335,1084,125419,53.29,1
2026,253,Goutam Mishra (shyam),MALE,64.0,GENERAL,TMC,83409,700,84109,35.74,2
2026,253,Sujit Chakraborty,MALE,58.0,GENERAL,CPI(M),14651,217,14868,6.32,3
2026,253,Keora Vivekananda,MALE,41.0,SC,INC,2177,22,2199,0.93,4
2026,253,Saileswar Pal,MALE,40.0,GENERAL,IND,2156,3,2159,0.92,5
2026,253,Bholanath Mondal,MALE,35.0,GENERAL,IND,1911,11,1922,0.82,6
2026,253,Pradip Bauri,MALE,50.0,SC,SUCI,819,4,823,0.35,7
2026,253,Taraknath Karmakar,MALE,43.0,GENERAL,IND,752,11,763,0.32,8
2026,253,Gobinda Sarkar,MALE,40.0,GENERAL,IND,413,1,414,0.18,9
2026,254,Amarnath Shakha,MALE,61.0,GENERAL,BJP,126997,1299,128296,52.09,1
2026,254,Subrata Dutta (gopi),MALE,39.0,GENERAL,TMC,95884,689,96573,39.21,2
2026,254,Asit Baran Sarma,MALE,67.0,GENERAL,AIFB,9647,55,9702,3.94,3
2026,254,Magaram Ghosh,MALE,48.0,GENERAL,SUCI,3377,12,3389,1.38,4
2026,254,Paban Salampuria,MALE,61.0,GENERAL,INC,1999,22,2021,0.82,5
2026,254,Shyamal Chatterjee,MALE,51.0,GENERAL,IND,1476,6,1482,0.6,6
2026,254,Baren Bhuin,MALE,59.0,GENERAL,IND,861,5,866,0.35,7
2026,255,Shukla Chatterjee,FEMALE,48.0,GENERAL,BJP,110012,1070,111082,53.54,1
2026,255,Tanmay Ghosh (bumba),MALE,47.0,GENERAL,TMC,79978,499,80477,38.79,2
2026,255,Titas Gupta,FEMALE,29.0,GENERAL,CPI(ML)(L),5335,50,5385,2.6,3
2026,255,Ujjal Chandra,MALE,42.0,GENERAL,INC,3627,19,3646,1.76,4
2026,255,Sukla Bandyopadhyay,FEMALE,44.0,GENERAL,IND,1772,4,1776,0.86,5
2026,255,Guljar Bayen,MALE,56.0,GENERAL,AJUP,1664,4,1668,0.8,6
2026,255,Shashibhusan Banerjee,MALE,67.0,GENERAL,SUCI,1260,4,1264,0.61,7
2026,256,Lakshmi Kanta Majumdar,MALE,50.0,SC,BJP,124734,1507,126241,52.55,1
2026,256,Harakali Protiher,MALE,45.0,SC,TMC,91137,737,91874,38.24,2
2026,256,Ramchandra Roy,MALE,63.0,SC,CPI(M),13263,117,13380,5.57,3
2026,256,Sumitra Mallik Santra,FEMALE,31.0,SC,INC,2859,31,2890,1.2,4
2026,256,Mohan Santra,MALE,62.0,SC,SUCI,2185,7,2192,0.91,5
2026,256,Pabitra Mandal,MALE,36.0,SC,IND,1139,2,1141,0.47,6
2026,256,Chalak Samir,MALE,46.0,SC,IND,871,2,873,0.36,7
2026,257,Nirmal Kumar Dhara,MALE,44.0,SC,BJP,107812,921,108733,46.79,1
2026,257,Shyamali Roy Bagdi,FEMALE,44.0,SC,TMC,107056,777,107833,46.4,2
2026,257,Jharna Mallik,FEMALE,41.0,SC,CPI(M),6961,66,7027,3.02,3
2026,257,Mou Mandal Samanta,FEMALE,36.0,SC,INC,2179,22,2201,0.95,4
2026,257,Anupam Bagdi,MALE,29.0,SC,IND,1474,5,1479,0.64,5
2026,257,Nanda Mondal,MALE,29.0,SC,IND,1398,2,1400,0.6,6
2026,257,Anirban Dakua,MALE,41.0,SC,IND,1397,3,1400,0.6,7
2026,257,Tapas Malik,MALE,36.0,SC,IND,738,1,739,0.32,8
2026,258,Dibakar Gharami,MALE,48.0,SC,BJP,114523,1026,115549,52.08,1
2026,258,Kallol Saha,MALE,65.0,SC,TMC,85478,661,86139,38.83,2
2026,258,Ajit Ray,MALE,51.0,SC,CPI(M),10411,126,10537,4.75,3
2026,258,Sujoy Sarkar,MALE,28.0,SC,IND,2293,9,2302,1.04,4
2026,258,Sudhan Rajak,MALE,35.0,SC,IND,1923,3,1926,0.87,5
2026,258,Rahul Bauri,MALE,30.0,SC,INC,1817,20,1837,0.83,6
2026,258,Santu Bauri,MALE,33.0,SC,IND,604,5,609,0.27,7
2026,258,Dilip Kumar Saha,MALE,57.0,SC,SUCI,476,4,480,0.22,8
2026,258,Ananda Ankure,MALE,37.0,SC,IND,407,5,412,0.19,9
2026,259,Nabin Chandra Bag,MALE,50.0,SC,TMC,103489,694,104183,46.67,1
2026,259,Goutam Dhara,MALE,34.0,SC,BJP,95300,599,95899,42.96,2
2026,259,Ramjiban Ray,MALE,44.0,SC,CPI(M),17406,129,17535,7.85,3
2026,259,Anup Kumar Saha,MALE,55.0,SC,INC,1844,22,1866,0.84,4
2026,259,Apurbalal Biswas,MALE,55.0,SC,BSP,1019,3,1022,0.46,5
2026,259,Bijoy Kumar Majhi,MALE,35.0,SC,IND,930,3,933,0.42,6
2026,259,Biswajit Sing,MALE,35.0,SC,IND,536,1,537,0.24,7
2026,260,Moumita Biswas Misra,FEMALE,42.0,GENERAL,BJP,105989,1765,107754,52.61,1
2026,260,Khokan Das,MALE,59.0,GENERAL,TMC,76340,944,77284,37.73,2
2026,260,Sudipta Gupta,MALE,59.0,GENERAL,CPI(M),12754,383,13137,6.41,3
2026,260,Gourab Samaddar,MALE,41.0,GENERAL,INC,2024,36,2060,1.01,4
2026,260,Moumita Banerjee,FEMALE,44.0,GENERAL,IND,735,11,746,0.36,5
2026,260,Puspa Hansda,FEMALE,48.0,ST,BSP,531,3,534,0.26,6
2026,260,Santanu Dutta,MALE,55.0,GENERAL,IND,372,3,375,0.18,7
2026,260,Utpal Dutta,MALE,47.0,GENERAL,SUCI,328,7,335,0.16,8
2026,260,Luxmi Narayan Kora,MALE,68.0,ST,IND,234,0,234,0.11,9
2026,261,Subhash Patra,MALE,37.0,SC,BJP,102622,865,103487,44.37,1
2026,261,Mandira Dalui,FEMALE,52.0,SC,TMC,102016,637,102653,44.01,2
2026,261,Somnath Maji,MALE,46.0,SC,CPI(M),19472,202,19674,8.43,3
2026,261,Pampa Malik,FEMALE,36.0,SC,INC,1954,26,1980,0.85,4
2026,261,Sanju Porel,MALE,34.0,SC,IND,1353,1,1354,0.58,5
2026,261,Shiuli Singh,FEMALE,39.0,SC,IND,1264,3,1267,0.54,6
2026,261,Jaba Malik,FEMALE,29.0,SC,IND,776,7,783,0.34,7
2026,261,Paresh Chandra Bag,MALE,65.0,SC,AJUP,601,4,605,0.26,8
2026,262,Arun Halder,MALE,58.0,SC,BJP,99403,533,99936,46.53,1
2026,262,Bhutnath Malik,MALE,47.0,SC,TMC,88225,533,88758,41.33,2
2026,262,Samar Hazra,MALE,64.0,SC,CPI(M),18606,126,18732,8.72,3
2026,262,Rajib Saha,MALE,44.0,SC,INC,1631,25,1656,0.77,4
2026,262,Biswajit Bag,MALE,44.0,SC,IND,1544,1,1545,0.72,5
2026,262,Gaurhari Patra,MALE,39.0,SC,BSP,1148,5,1153,0.54,6
2026,262,Raj Kumar Malik,MALE,33.0,SC,IND,691,3,694,0.32,7
2026,262,Atasi Pakrey,FEMALE,44.0,SC,SUCI,502,0,502,0.23,8
2026,263,Saikat Panja,MALE,34.0,GENERAL,BJP,95883,676,96559,47.29,1
2026,263,Chowdhuri Siddiqullah,MALE,76.0,GENERAL,TMC,81274,487,81761,40.05,2
2026,263,Anupam Ghosh,MALE,42.0,GENERAL,CPI(M),18059,133,18192,8.91,3
2026,263,Jyotirmay Mondal,MALE,56.0,GENERAL,INC,2657,17,2674,1.31,4
2026,263,Samsul Hoque Seikh,MALE,68.0,GENERAL,AJUP,2089,25,2114,1.04,5
2026,263,Khokan Das,MALE,62.0,SC,BSP,671,10,681,0.33,6
2026,263,Somnath Malik,MALE,26.0,SC,IND,440,2,442,0.22,7
2026,263,Saikat Dhani,MALE,47.0,GENERAL,IND,380,2,382,0.19,8
2026,264,Siddhartha Majumdar,MALE,44.0,SC,BJP,109908,882,110790,51.96,1
2026,264,Debo Prasad Bag (poltu),MALE,49.0,SC,TMC,81631,529,82160,38.53,2
2026,264,Sharmistha Nag Saha,FEMALE,37.0,SC,CPI(M),13571,213,13784,6.46,3
2026,264,Amal Kumar Saha,MALE,60.0,SC,INC,2543,20,2563,1.2,4
2026,264,Nilratan Biswas,MALE,39.0,SC,SUCI,1176,4,1180,0.55,5
2026,264,Subrata Mondal,MALE,46.0,SC,IND,946,1,947,0.44,6
2026,264,Anay Saha,MALE,35.0,SC,IND,471,5,476,0.22,7
2026,265,Manab Guha,MALE,49.0,GENERAL,BJP,105740,688,106428,46.78,1
2026,265,Rash Bihari Halder,MALE,34.0,GENERAL,TMC,98801,521,99322,43.66,2
2026,265,Krishanu Bhadra,MALE,45.0,SC,CPI(M),16767,124,16891,7.42,3
2026,265,Prabir Ganguli,MALE,65.0,GENERAL,INC,1326,6,1332,0.59,4
2026,265,Basanti Bag(majhi),FEMALE,35.0,GENERAL,BSP,939,1,940,0.41,5
2026,265,Basirujjaman Kayal,MALE,51.0,GENERAL,AJUP,883,4,887,0.39,6
2026,265,Bikash Chandra Das,MALE,35.0,GENERAL,IND,461,2,463,0.2,7
2026,266,Nisith Kumar Malik,MALE,57.0,SC,TMC,111898,790,112688,45.45,1
2026,266,Sanjoy Das,MALE,33.0,SC,BJP,105189,1039,106228,42.85,2
2026,266,Mamoni Mondal (roy),FEMALE,37.0,SC,CPI(M),19247,218,19465,7.85,3
2026,266,Sudip Das,MALE,29.0,SC,INC,1894,20,1914,0.77,4
2026,266,Priyanka Das,FEMALE,34.0,SC,IND,1025,3,1028,0.41,5
2026,266,Ramkrishna Malik (dev),MALE,37.0,SC,BSP,942,4,946,0.38,6
2026,266,Ganesh Majhi,MALE,56.0,SC,IND,876,0,876,0.35,7
2026,266,Suchand Das,MALE,46.0,SC,AJUP,536,6,542,0.22,8
2026,266,Dipali Bauri,FEMALE,36.0,SC,IND,471,3,474,0.19,9
2026,267,Karfa Soumen,MALE,34.0,GENERAL,BJP,98237,583,98820,46.03,1
2026,267,Koner Shantanu,MALE,39.0,GENERAL,TMC,91810,482,92292,42.99,2
2026,267,Hasina Khatun,FEMALE,52.0,GENERAL,CPI(M),12753,86,12839,5.98,3
2026,267,Somnath Sain,MALE,46.0,GENERAL,IND,3303,4,3307,1.54,4
2026,267,Dhurjati Maji,MALE,75.0,GENERAL,INC,1636,11,1647,0.77,5
2026,267,Sk Sariful Basar,MALE,44.0,GENERAL,IND,934,0,934,0.44,6
2026,267,Lakshmi Narayan Hemram,MALE,58.0,ST,BSP,481,3,484,0.23,7
2026,267,Buddhadeb (ali),MALE,30.0,GENERAL,IND,454,5,459,0.21,8
2026,267,Botham Chowdhury,MALE,52.0,GENERAL,AJUP,405,0,405,0.19,9
2026,267,Nazrul Islam,MALE,40.0,GENERAL,IND,252,3,255,0.12,10
2026,268,Pran Krishna Tapadar,MALE,43.0,GENERAL,BJP,110203,801,111004,50.44,1
2026,268,Swapan Debnath,MALE,75.0,GENERAL,TMC,93871,471,94342,42.87,2
2026,268,Jiyadul Sekh,MALE,44.0,GENERAL,CPI(ML)(L),7247,35,7282,3.31,3
2026,268,Rabindranath Mondal,MALE,68.0,GENERAL,INC,2823,20,2843,1.29,4
2026,268,Fajar Ali Seikh,MALE,45.0,GENERAL,AJUP,1285,3,1288,0.59,5
2026,268,Manotosh Mondal,MALE,33.0,SC,BSP,886,7,893,0.41,6
2026,268,Pravat Majhi,MALE,41.0,SC,SUCI,476,5,481,0.22,7
2026,269,Gopal Chattopadhyay,MALE,48.0,GENERAL,BJP,110535,844,111379,49.53,1
2026,269,Vasundhara Goswami,FEMALE,43.0,GENERAL,TMC,80641,512,81153,36.09,2
2026,269,Pradip Kumar Saha,MALE,62.0,GENERAL,CPI(M),25419,158,25577,11.37,3
2026,269,Amitava Bhattacharya,MALE,71.0,GENERAL,INC,1718,24,1742,0.77,4
2026,269,Sukhchand Ghosh,MALE,41.0,GENERAL,IND,1259,2,1261,0.56,5
2026,269,Baban Ghosh,MALE,46.0,GENERAL,AJUP,1126,11,1137,0.51,6
2026,269,Abhijit Das,MALE,31.0,GENERAL,IND,933,6,939,0.42,7
2026,269,Dipak Ghosh,MALE,35.0,GENERAL,IND,501,3,504,0.22,8
2026,270,Krishna Ghosh,MALE,47.0,GENERAL,BJP,120945,1075,122020,50.94,1
2026,270,Rabindranath Chatterjee,MALE,77.0,GENERAL,TMC,86200,754,86954,36.3,2
2026,270,Sanjib Kumar Das,MALE,48.0,GENERAL,CPI(M),17762,177,17939,7.49,3
2026,270,Chatterjee Ranajit,MALE,57.0,GENERAL,INC,4190,43,4233,1.77,4
2026,270,Sippy Tewary,FEMALE,35.0,GENERAL,AJUP,2300,7,2307,0.96,5
2026,270,Surojit Ghosh,MALE,29.0,GENERAL,IND,2002,2,2004,0.84,6
2026,270,Kalipada Gain,MALE,35.0,SC,BSP,853,2,855,0.36,7
2026,270,Krishna Ghosh,MALE,31.0,GENERAL,IND,761,3,764,0.32,8
2026,270,Rahul Pal,MALE,26.0,GENERAL,GGP,527,1,528,0.22,9
2026,270,Apurba Chakraborty,MALE,65.0,GENERAL,SUCI,445,1,446,0.19,10
2026,271,Anadi Ghosh,MALE,46.0,GENERAL,BJP,110519,585,111104,50.69,1
2026,271,Sekh Sahonawez,MALE,67.0,GENERAL,TMC,82953,541,83494,38.09,2
2026,271,Jakir Gaine,MALE,32.0,GENERAL,AISF,10663,37,10700,4.88,3
2026,271,Mathura Ghosh,MALE,60.0,GENERAL,IND,2502,7,2509,1.14,4
2026,271,Sk Abubakkar,MALE,28.0,GENERAL,INC,2143,24,2167,0.99,5
2026,271,Sabina Yasmin (usha),FEMALE,39.0,GENERAL,AJUP,2133,8,2141,0.98,6
2026,271,Susmita Pradhan,FEMALE,27.0,SC,BSP,1021,5,1026,0.47,7
2026,271,Rajuddin,MALE,43.0,GENERAL,IND,776,6,782,0.36,8
2026,271,Satyanarayan Mondal,MALE,60.0,SC,SUCI,665,3,668,0.3,9
2026,271,Mursed Sekh,MALE,76.0,GENERAL,IND,555,3,558,0.25,10
2026,272,Shishir Ghosh,MALE,48.0,GENERAL,BJP,103420,600,104020,47.44,1
2026,272,Apurba Chowdhury (achal),MALE,60.0,GENERAL,TMC,90683,614,91297,41.64,2
2026,272,Miraj Alam Sekh,MALE,58.0,GENERAL,CPI(M),12585,113,12698,5.79,3
2026,272,Jagadish Dutta,MALE,79.0,GENERAL,INC,3074,43,3117,1.42,4
2026,272,Mandal Azizul,MALE,72.0,GENERAL,AJUP,1728,5,1733,0.79,5
2026,272,Ramkrishna Malik (dev),MALE,37.0,SC,BSP,983,8,991,0.45,6
2026,272,Uday Das,MALE,55.0,GENERAL,IND,799,4,803,0.37,7
2026,272,Sk Mozammel Samad,MALE,31.0,GENERAL,RSSCMJP,617,3,620,0.28,8
2026,272,Sekh Mojammel Haque (moni),MALE,60.0,GENERAL,SUCI,544,1,545,0.25,9
2026,273,Kalita Maji,FEMALE,38.0,SC,BJP,107134,558,107692,47.68,1
2026,273,Shyama Prasanna Lohar,MALE,41.0,SC,TMC,94694,463,95157,42.13,2
2026,273,Chanchal Kumar Majhi,MALE,50.0,SC,CPI(M),16356,122,16478,7.29,3
2026,273,Tapas Baral,MALE,48.0,SC,INC,2059,23,2082,0.92,4
2026,273,Manasa Mete,MALE,59.0,SC,SUCI,1134,4,1138,0.5,5
2026,273,Nihar Kumar Hazra,MALE,76.0,SC,IND,910,4,914,0.4,6
2026,274,Raju Patra,MALE,35.0,SC,BJP,110156,484,110640,47.62,1
2026,274,Alok Kumar Majhi,MALE,43.0,SC,TMC,99738,408,100146,43.1,2
2026,274,Manimala Das,FEMALE,50.0,SC,CPI(M),13453,73,13526,5.82,3
2026,274,Debasish Biswas,MALE,53.0,SC,INC,2022,22,2044,0.88,4
2026,274,Kishor Biswas,MALE,50.0,SC,BSP,1113,3,1116,0.48,5
2026,274,Amlan Krishna Sarkar,MALE,43.0,SC,AJUP,860,2,862,0.37,6
2026,274,Senapati Bagdi,MALE,43.0,SC,IND,833,4,837,0.36,7
2026,274,Surya Bagdi,MALE,49.0,SC,IND,393,1,394,0.17,8
2026,275,Jitendra Kumar Tewari,MALE,52.0,GENERAL,BJP,79888,613,80501,46.08,1
2026,275,Narendranath Chakraborty,MALE,63.0,GENERAL,TMC,78653,450,79103,45.28,2
2026,275,Prabir Kumar Mondal,MALE,71.0,GENERAL,CPI(M),7993,55,8048,4.61,3
2026,275,Sawana Khatun,FEMALE,30.0,GENERAL,IND,1896,1,1897,1.09,4
2026,275,Uttam Kumar Roy,MALE,68.0,GENERAL,INC,1262,11,1273,0.73,5
2026,275,Suman Bhattacharjee,MALE,27.0,GENERAL,IND,989,0,989,0.57,6
2026,275,Lakshminarayan Bauri,MALE,34.0,GENERAL,IND,529,0,529,0.3,7
2026,275,Dana Goswami,MALE,61.0,GENERAL,SUCI,360,0,360,0.21,8
2026,275,Rajia Bibi,FEMALE,30.0,GENERAL,IND,319,2,321,0.18,9
2026,275,Jubed Sekh,MALE,30.0,GENERAL,AJUP,252,0,252,0.14,10
2026,275,Pankaj Mitra,MALE,34.0,GENERAL,IND,149,1,150,0.09,11
2026,276,Chandra Sekhar Banerjee,MALE,47.0,GENERAL,BJP,108214,674,108888,50.69,1
2026,276,Pradip Mazumdar,MALE,79.0,GENERAL,TMC,77602,352,77954,36.29,2
2026,276,Simanta Chatterjee,MALE,60.0,GENERAL,CPI(M),18875,124,18999,8.84,3
2026,276,Debesh Chakraborty,MALE,55.0,GENERAL,INC,2854,29,2883,1.34,4
2026,276,Dipak Dhali,MALE,63.0,SC,IND,1315,3,1318,0.61,5
2026,276,Rubiya Begam,FEMALE,33.0,GENERAL,AJUP,615,0,615,0.29,6
2026,276,Kiranmoyee Mondal,FEMALE,50.0,GENERAL,SUCI,606,0,606,0.28,7
2026,276,Mrinal Kanti Saha,MALE,70.0,GENERAL,IND,560,3,563,0.26,8
2026,276,Papiya Dhibar,FEMALE,50.0,SC,AMB,378,4,382,0.18,9
2026,277,Lakshman Chandra Ghorui,MALE,54.0,GENERAL,BJP,113997,732,114729,52.93,1
2026,277,Kabi Dutta,MALE,66.0,GENERAL,TMC,76762,369,77131,35.58,2
2026,277,Pravash Sain,MALE,50.0,GENERAL,CPI(M),13847,139,13986,6.45,3
2026,277,Tarun Roy,MALE,59.0,GENERAL,INC,2992,27,3019,1.39,4
2026,277,Dhrubojyoti Mukherjee,MALE,40.0,GENERAL,IND,1133,5,1138,0.52,5
2026,277,Lakshan Bauri,MALE,59.0,SC,IND,653,1,654,0.3,6
2026,277,Prabhu Nath Sah,MALE,66.0,ST,BSP,640,5,645,0.3,7
2026,277,Souvik Bhattacharjee,MALE,49.0,GENERAL,IND,616,0,616,0.28,8
2026,277,Ramesh Murmu,MALE,37.0,ST,IND,565,2,567,0.26,9
2026,277,Gulnaj Khanam,FEMALE,42.0,GENERAL,AJUP,440,2,442,0.2,10
2026,277,Tapas Roy,MALE,43.0,GENERAL,IND,279,0,279,0.13,11
2026,277,Somnath Banerjee,MALE,64.0,GENERAL,SUCI,266,3,269,0.12,12
2026,277,Subrata Bhowmik,MALE,67.0,GENERAL,MBMP,177,0,177,0.08,13
2026,277,Avishek Roy,MALE,33.0,GENERAL,IND,173,2,175,0.08,14
2026,278,Partha Ghosh,MALE,47.0,GENERAL,BJP,96837,579,97416,49.58,1
2026,278,Kalobaran Mondal,MALE,67.0,GENERAL,TMC,79206,424,79630,40.53,2
2026,278,Naran Bauri,MALE,64.0,SC,CPI(M),12897,133,13030,6.63,3
2026,278,Faiz Ahmad,MALE,54.0,GENERAL,INC,1525,18,1543,0.79,4
2026,278,Ajay Kumar Paswan,MALE,40.0,SC,IND,1030,0,1030,0.52,5
2026,278,Ashish Chandra Garai,MALE,48.0,GENERAL,IND,647,2,649,0.33,6
2026,278,Sagar Sen,MALE,43.0,GENERAL,INL,396,1,397,0.2,7
2026,278,Rahul Ghosh,MALE,33.0,GENERAL,AJUP,332,5,337,0.17,8
2026,279,Dr. Bijan Mukherjee,MALE,47.0,GENERAL,BJP,89534,616,90150,49.64,1
2026,279,Hareram Singh,MALE,71.0,GENERAL,TMC,67222,414,67636,37.25,2
2026,279,Md. Sabbir Hussain,MALE,31.0,GENERAL,CPI(M),15076,119,15195,8.37,3
