state,ac_no,ac_name,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,total_electors,year
West Bengal,19,DABGRAM-FULBARI,Krishnadev Adhikary,MALE,60.0,GENERAL,IND,543,3,546,0.22,264767,2026
West Bengal,19,DABGRAM-FULBARI,Renuka Roy,FEMALE,41.0,GENERAL,SUCI,325,6,331,0.13,264767,2026
West Bengal,19,DABGRAM-FULBARI,Alok Sen,MALE,55.0,GENERAL,IND,325,3,328,0.13,264767,2026
West Bengal,19,DABGRAM-FULBARI,Mousumi Aich,FEMALE,56.0,GENERAL,AMB,316,3,319,0.13,264767,2026
West Bengal,20,MAL (ST),Sukra Munda,MALE,54.0,ST,BJP,111648,447,112095,49.94,238092,2026
West Bengal,20,MAL (ST),Bulu Chik Baraik,MALE,66.0,ST,TMC,96302,301,96603,43.04,238092,2026
West Bengal,20,MAL (ST),Manu Oraon,MALE,44.0,ST,CPI(M),5780,51,5831,2.6,238092,2026
West Bengal,20,MAL (ST),Nota,,,,NOTA,3012,7,3019,1.35,238092,2026
West Bengal,20,MAL (ST),Rakesh Kujur,MALE,41.0,ST,INC,2858,28,2886,1.29,238092,2026
West Bengal,20,MAL (ST),Chandan Lohara,MALE,50.0,ST,IND,1479,11,1490,0.66,238092,2026
West Bengal,20,MAL (ST),Shibnath Oraon,MALE,39.0,ST,SUCI,1107,4,1111,0.49,238092,2026
West Bengal,20,MAL (ST),Manju Kerketta (baraik),FEMALE,39.0,ST,IND,818,0,818,0.36,238092,2026
West Bengal,20,MAL (ST),Dipika Sabar,FEMALE,37.0,ST,IND,593,7,600,0.27,238092,2026
West Bengal,21,NAGRAKATA (ST),Puna Bhengra,MALE,51.0,ST,BJP,103011,467,103478,50.73,220932,2026
West Bengal,21,NAGRAKATA (ST),Sanjay Kujur,MALE,54.0,ST,TMC,77388,232,77620,38.06,220932,2026
West Bengal,21,NAGRAKATA (ST),Dil Kumar Oraon,MALE,66.0,ST,CPI(M),9674,34,9708,4.76,220932,2026
West Bengal,21,NAGRAKATA (ST),Sinu Munda,MALE,49.0,ST,INC,4546,21,4567,2.24,220932,2026
West Bengal,21,NAGRAKATA (ST),Nota,,,,NOTA,2880,7,2887,1.42,220932,2026
West Bengal,21,NAGRAKATA (ST),Hemant Kujur,MALE,37.0,ST,IND,2156,21,2177,1.07,220932,2026
West Bengal,21,NAGRAKATA (ST),Sibdas Baskey,MALE,42.0,ST,AJUP,2142,0,2142,1.05,220932,2026
West Bengal,21,NAGRAKATA (ST),Pingal Minj,MALE,30.0,ST,GNASURKP,762,1,763,0.37,220932,2026
West Bengal,21,NAGRAKATA (ST),Kaharu Oraon,MALE,55.0,ST,SUCI,619,2,621,0.3,220932,2026
West Bengal,22,KALIMPONG,Bharat Kumar Chetri,MALE,45.0,GENERAL,BJP,83154,1136,84290,49.74,203506,2026
West Bengal,22,KALIMPONG,Ruden Sada Lepcha,MALE,56.0,ST,BGPM,62220,606,62826,37.07,203506,2026
West Bengal,22,KALIMPONG,Bhernone Britto Lepcha,MALE,61.0,ST,IND,14068,163,14231,8.4,203506,2026
West Bengal,22,KALIMPONG,Nota,,,,NOTA,2046,14,2060,1.22,203506,2026
West Bengal,22,KALIMPONG,Sisir Kumar Sharma,MALE,44.0,GENERAL,ABGL,1948,13,1961,1.16,203506,2026
West Bengal,22,KALIMPONG,Santa Kumar Pradhan,MALE,56.0,GENERAL,INC,1756,53,1809,1.07,203506,2026
West Bengal,22,KALIMPONG,Aldrin Lepcha,MALE,25.0,ST,IND,1350,39,1389,0.82,203506,2026
West Bengal,22,KALIMPONG,Rita Thapa,FEMALE,53.0,GENERAL,CPI(M),887,24,911,0.54,203506,2026
West Bengal,23,DARJEELING,Noman Rai,MALE,45.0,GENERAL,BJP,60733,1343,62076,35.72,210995,2026
West Bengal,23,DARJEELING,Bijoy Kumar Rai,MALE,65.0,GENERAL,BGPM,55440,579,56019,32.23,210995,2026
West Bengal,23,DARJEELING,Ajoy Lucas Edwards,MALE,53.0,GENERAL,IND,47824,811,48635,27.98,210995,2026
West Bengal,23,DARJEELING,Nota,,,,NOTA,1992,48,2040,1.17,210995,2026
West Bengal,23,DARJEELING,Jatin Ghalay,MALE,49.0,GENERAL,IND,1911,26,1937,1.11,210995,2026
West Bengal,23,DARJEELING,Madhap Rai,MALE,43.0,GENERAL,INC,1649,80,1729,0.99,210995,2026
West Bengal,23,DARJEELING,Milan Thokar,MALE,55.0,SC,RAJSPTY,1352,19,1371,0.79,210995,2026
West Bengal,24,KURSEONG,Sonam Lama,MALE,46.0,ST,BJP,73838,1040,74878,41.18,218103,2026
West Bengal,24,KURSEONG,Amar Lama,MALE,65.0,GENERAL,BGPM,57426,445,57871,31.83,218103,2026
West Bengal,24,KURSEONG,Bandana Rai,FEMALE,47.0,GENERAL,IND,40591,497,41088,22.6,218103,2026
West Bengal,24,KURSEONG,Nota,,,,NOTA,1755,13,1768,0.97,218103,2026
West Bengal,24,KURSEONG,Uttam Brahman,MALE,60.0,GENERAL,CPI(M),1678,12,1690,0.93,218103,2026
West Bengal,24,KURSEONG,Saroj Kumar Khattri,MALE,68.0,GENERAL,INC,1603,48,1651,0.91,218103,2026
West Bengal,24,KURSEONG,Sumendra Tamang,MALE,33.0,ST,IND,1466,22,1488,0.82,218103,2026
West Bengal,24,KURSEONG,Mohan Sharma,MALE,38.0,GENERAL,IND,1391,8,1399,0.77,218103,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Anandamay Barman,MALE,43.0,SC,BJP,165450,1455,166905,66.5,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Shankar Malakar,MALE,71.0,SC,TMC,62223,417,62640,24.96,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Jharen Roy,MALE,64.0,SC,CPI(M),8482,103,8585,3.42,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Amitava Sarkar,MALE,56.0,SC,INC,5426,72,5498,2.19,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Nota,,,,NOTA,1788,23,1811,0.72,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Nimesh Sundas,MALE,66.0,SC,IND,1538,21,1559,0.62,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Pappu Roy,MALE,38.0,SC,IND,1498,12,1510,0.6,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Laxmi Das,FEMALE,45.0,SC,SUCI,975,8,983,0.39,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Bikash Mandal,MALE,25.0,SC,IND,977,3,980,0.39,270154,2026
West Bengal,25,MATIGARA-NAXALBARI (SC),Krishna Pada Sinha,MALE,56.0,SC,IND,510,4,514,0.2,270154,2026
West Bengal,26,SILIGURI,Shankar Ghosh,MALE,52.0,GENERAL,BJP,119752,1008,120760,65.78,201008,2026
West Bengal,26,SILIGURI,Goutam Deb,MALE,69.0,GENERAL,TMC,47194,374,47568,25.91,201008,2026
West Bengal,26,SILIGURI,Saradindu Chakraborty (joy),MALE,59.0,GENERAL,CPI(M),9015,153,9168,4.99,201008,2026
West Bengal,26,SILIGURI,Alok Dhara,MALE,45.0,GENERAL,INC,2257,18,2275,1.24,201008,2026
West Bengal,26,SILIGURI,Nota,,,,NOTA,1195,29,1224,0.67,201008,2026
West Bengal,26,SILIGURI,Tarun Talapatra,MALE,37.0,GENERAL,IND,563,4,567,0.31,201008,2026
West Bengal,26,SILIGURI,Priyanka Bose,FEMALE,41.0,GENERAL,BSP,556,5,561,0.31,201008,2026
West Bengal,26,SILIGURI,Suraj Bishwakarma,MALE,40.0,SC,IND,455,2,457,0.25,201008,2026
West Bengal,26,SILIGURI,Krishna Nand Singh,MALE,40.0,GENERAL,IND,266,5,271,0.15,201008,2026
West Bengal,26,SILIGURI,Mamata Das,FEMALE,51.0,SC,AMB,250,1,251,0.14,201008,2026
West Bengal,26,SILIGURI,Dr. Shahriar Alam,MALE,30.0,GENERAL,SUCI,242,3,245,0.13,201008,2026
West Bengal,26,SILIGURI,Sunil Pandit,MALE,46.0,GENERAL,IND,225,1,226,0.12,201008,2026
West Bengal,27,PHANSIDEWA (ST),Durga Murmu,MALE,47.0,ST,BJP,117555,686,118241,56.92,217918,2026
West Bengal,27,PHANSIDEWA (ST),Reena Topno Ekka,FEMALE,49.0,ST,TMC,72619,359,72978,35.13,217918,2026
West Bengal,27,PHANSIDEWA (ST),Navaneeta Tirkey,FEMALE,44.0,ST,INC,4912,36,4948,2.38,217918,2026
West Bengal,27,PHANSIDEWA (ST),Amit Kumar Lakra,MALE,41.0,ST,IND,3489,14,3503,1.69,217918,2026
West Bengal,27,PHANSIDEWA (ST),Sumanti Ekka,FEMALE,32.0,ST,CPI(ML)(L),2217,12,2229,1.07,217918,2026
West Bengal,27,PHANSIDEWA (ST),Nota,,,,NOTA,2190,3,2193,1.06,217918,2026
West Bengal,27,PHANSIDEWA (ST),Baishakhi Rava Roy,FEMALE,42.0,ST,IND,1752,17,1769,0.85,217918,2026
West Bengal,27,PHANSIDEWA (ST),Renuka Mardi,FEMALE,48.0,ST,AJUP,1086,4,1090,0.52,217918,2026
West Bengal,27,PHANSIDEWA (ST),Sunita Murmu,FEMALE,32.0,ST,SUCI,780,1,781,0.38,217918,2026
West Bengal,28,CHOPRA,Hamidul Rahaman,MALE,66.0,GENERAL,TMC,120658,328,120986,57.3,219393,2026
West Bengal,28,CHOPRA,Sankar Adhikari,MALE,33.0,GENERAL,BJP,51630,232,51862,24.56,219393,2026
West Bengal,28,CHOPRA,Zakir Abedin,MALE,50.0,GENERAL,INC,25530,35,25565,12.11,219393,2026
West Bengal,28,CHOPRA,Makleswar Rahaman,MALE,65.0,GENERAL,CPI(M),5797,19,5816,2.75,219393,2026
West Bengal,28,CHOPRA,Md Nazim Sarif,MALE,26.0,GENERAL,AJUP,2365,1,2366,1.12,219393,2026
West Bengal,28,CHOPRA,Ajoy Kumar Sinha,MALE,49.0,SC,AMB,1488,4,1492,0.71,219393,2026
West Bengal,28,CHOPRA,Md Nasiruddin,MALE,50.0,GENERAL,IND,1249,1,1250,0.59,219393,2026
West Bengal,28,CHOPRA,Nota,,,,NOTA,1219,6,1225,0.58,219393,2026
West Bengal,28,CHOPRA,Md Parbeez Alam,MALE,32.0,GENERAL,IND,601,0,601,0.28,219393,2026
West Bengal,29,ISLAMPUR,Agarwal Kanaia Lal,MALE,71.0,GENERAL,TMC,107744,373,108117,58.14,202385,2026
West Bengal,29,ISLAMPUR,Chitrajit Roy,MALE,42.0,SC,BJP,67351,703,68054,36.6,202385,2026
West Bengal,29,ISLAMPUR,Md. Sami Khan,MALE,37.0,GENERAL,CPI(M),4208,29,4237,2.28,202385,2026
West Bengal,29,ISLAMPUR,Nota,,,,NOTA,2017,3,2020,1.09,202385,2026
West Bengal,29,ISLAMPUR,Guddy Riaz,FEMALE,25.0,GENERAL,INC,1386,5,1391,0.75,202385,2026
West Bengal,29,ISLAMPUR,Md Hashibur Rahaman,MALE,36.0,GENERAL,IND,753,1,754,0.41,202385,2026
West Bengal,29,ISLAMPUR,Sourav Sarkar,MALE,27.0,GENERAL,IND,368,0,368,0.2,202385,2026
West Bengal,29,ISLAMPUR,Rupa Sarkar,FEMALE,32.0,SC,BSP,263,1,264,0.14,202385,2026
West Bengal,29,ISLAMPUR,Md. Tousique Reza,MALE,33.0,GENERAL,IND,240,0,240,0.13,202385,2026
West Bengal,29,ISLAMPUR,Birendra Nath Sinha,MALE,47.0,SC,SUCI,163,0,163,0.09,202385,2026
West Bengal,29,ISLAMPUR,Md. Ziaul Haque Chowdhury,MALE,42.0,GENERAL,AJUP,143,0,143,0.08,202385,2026
West Bengal,29,ISLAMPUR,Neyaz Imam,MALE,37.0,GENERAL,IND,111,0,111,0.06,202385,2026
West Bengal,29,ISLAMPUR,Kamal Majumdar,MALE,37.0,SC,IND,99,0,99,0.05,202385,2026
West Bengal,30,GOALPOKHAR,Md Ghulam Rabbani,MALE,56.0,GENERAL,TMC,121895,210,122105,66.66,199566,2026
West Bengal,30,GOALPOKHAR,Sarajit Biswas,MALE,34.0,SC,BJP,38215,100,38315,20.92,199566,2026
West Bengal,30,GOALPOKHAR,Md. Ghulam Sarwar,MALE,43.0,GENERAL,IND,14490,5,14495,7.91,199566,2026
West Bengal,30,GOALPOKHAR,Masood Md. Naseem Ahsen,MALE,59.0,GENERAL,INC,2959,7,2966,1.62,199566,2026
West Bengal,30,GOALPOKHAR,Shambhu Lal Roy,MALE,35.0,SC,SWARAJ,1471,0,1471,0.8,199566,2026
West Bengal,30,GOALPOKHAR,Nota,,,,NOTA,933,1,934,0.51,199566,2026
West Bengal,30,GOALPOKHAR,Sunil Biswas,MALE,56.0,SC,BSP,708,0,708,0.39,199566,2026
West Bengal,30,GOALPOKHAR,Zamaluddin,MALE,65.0,GENERAL,AIFB,676,3,679,0.37,199566,2026
West Bengal,30,GOALPOKHAR,Md. Nazir Akhtar,MALE,40.0,GENERAL,AIMEIEM,545,0,545,0.3,199566,2026
West Bengal,30,GOALPOKHAR,Raghu Nath Singha,MALE,55.0,SC,IND,448,0,448,0.24,199566,2026
West Bengal,30,GOALPOKHAR,Towhid Ahmed Khan,MALE,37.0,GENERAL,AJUP,286,1,287,0.16,199566,2026
West Bengal,30,GOALPOKHAR,Nabin Chandra Singha,MALE,43.0,SC,SUCI,220,3,223,0.12,199566,2026
West Bengal,31,CHAKULIA,Azad Minhajul Arfin,MALE,54.0,GENERAL,TMC,90014,263,90277,45.34,216163,2026
West Bengal,31,CHAKULIA,Manoj Kumar Jain,MALE,58.0,GENERAL,BJP,61937,329,62266,31.27,216163,2026
West Bengal,31,CHAKULIA,Ali Imran Ramz,MALE,47.0,GENERAL,INC,40272,74,40346,20.26,216163,2026
West Bengal,31,CHAKULIA,Nota,,,,NOTA,1723,1,1724,0.87,216163,2026
West Bengal,31,CHAKULIA,Md. Yamin Akhtar,MALE,42.0,GENERAL,IND,916,1,917,0.46,216163,2026
West Bengal,31,CHAKULIA,Mohafejul Islam,MALE,34.0,GENERAL,AIFB,837,5,842,0.42,216163,2026
West Bengal,31,CHAKULIA,Goutam Paul,MALE,50.0,SC,BSP,825,1,826,0.41,216163,2026
West Bengal,31,CHAKULIA,Md Mosa,MALE,38.0,GENERAL,IND,482,1,483,0.24,216163,2026
West Bengal,31,CHAKULIA,Md Tauquir Raza,MALE,28.0,GENERAL,IND,400,1,401,0.2,216163,2026
West Bengal,31,CHAKULIA,Md Saifuddin,MALE,30.0,GENERAL,IND,337,0,337,0.17,216163,2026
West Bengal,31,CHAKULIA,Md Aslam,MALE,43.0,GENERAL,IND,176,1,177,0.09,216163,2026
West Bengal,31,CHAKULIA,Abai Dullah,MALE,38.0,GENERAL,SUCI,154,1,155,0.08,216163,2026
West Bengal,31,CHAKULIA,Md Feroz Akhtar,MALE,42.0,GENERAL,AJUP,142,0,142,0.07,216163,2026
West Bengal,31,CHAKULIA,Sukhen Kumar Singha,MALE,57.0,GENERAL,NBNGPLPP,135,0,135,0.07,216163,2026
West Bengal,31,CHAKULIA,Abul Kashim,MALE,39.0,GENERAL,IND,97,0,97,0.05,216163,2026
West Bengal,32,KARANDIGHI,Biraj Biswas,MALE,32.0,SC,BJP,95813,447,96260,43.76,231680,2026
West Bengal,32,KARANDIGHI,Goutam Paul,MALE,47.0,GENERAL,TMC,76107,284,76391,34.73,231680,2026
West Bengal,32,KARANDIGHI,Md. Sahabuddin,MALE,63.0,GENERAL,CPI(M),39308,106,39414,17.92,231680,2026
West Bengal,32,KARANDIGHI,Nota,,,,NOTA,1644,3,1647,0.75,231680,2026
West Bengal,32,KARANDIGHI,Mursid Alam,MALE,53.0,GENERAL,INC,1594,5,1599,0.73,231680,2026
West Bengal,32,KARANDIGHI,Sk. Mohammad Alam,MALE,27.0,GENERAL,IND,1042,0,1042,0.47,231680,2026
West Bengal,32,KARANDIGHI,Nirod Bandhu Biswas,MALE,54.0,SC,BSP,761,3,764,0.35,231680,2026
West Bengal,32,KARANDIGHI,Ramesh Chandra Sinha,MALE,42.0,SC,IND,711,0,711,0.32,231680,2026
West Bengal,32,KARANDIGHI,Biraj Biswas,MALE,27.0,GENERAL,IND,530,2,532,0.24,231680,2026
West Bengal,32,KARANDIGHI,Md. Sahabuddin,MALE,52.0,GENERAL,IND,366,3,369,0.17,231680,2026
West Bengal,32,KARANDIGHI,Hasib Reja,MALE,27.0,GENERAL,IND,364,0,364,0.17,231680,2026
West Bengal,32,KARANDIGHI,Md. Faruque Hossain,MALE,51.0,GENERAL,IND,228,0,228,0.1,231680,2026
West Bengal,32,KARANDIGHI,Ananda Singha,MALE,41.0,SC,IND,204,2,206,0.09,231680,2026
West Bengal,32,KARANDIGHI,Gautam Pal,MALE,37.0,GENERAL,IND,160,0,160,0.07,231680,2026
West Bengal,32,KARANDIGHI,Sushanta Kumar Sinha,MALE,39.0,SC,SUCI,154,1,155,0.07,231680,2026
West Bengal,32,KARANDIGHI,Bahamoni Hansda,FEMALE,31.0,ST,IND,130,1,131,0.06,231680,2026
West Bengal,33,HEMTABAD (SC),Haripada Barman,MALE,41.0,SC,BJP,114597,932,115529,48.26,246863,2026
West Bengal,33,HEMTABAD (SC),Satyajit Barman,MALE,45.0,SC,TMC,102475,693,103168,43.1,246863,2026
West Bengal,33,HEMTABAD (SC),Anamika Roy,FEMALE,29.0,SC,INC,9526,61,9587,4.01,246863,2026
West Bengal,33,HEMTABAD (SC),Tanushree Das,FEMALE,46.0,SC,CPI(M),4958,59,5017,2.1,246863,2026
West Bengal,33,HEMTABAD (SC),Dulal Chandra Sarkar,MALE,58.0,SC,IND,1190,1,1191,0.5,246863,2026
West Bengal,33,HEMTABAD (SC),Bikash Mondal,MALE,28.0,SC,IND,1042,4,1046,0.44,246863,2026
West Bengal,33,HEMTABAD (SC),Nota,,,,NOTA,753,4,757,0.32,246863,2026
West Bengal,33,HEMTABAD (SC),Dipankar Roy,MALE,31.0,SC,AJUP,658,3,661,0.28,246863,2026
West Bengal,33,HEMTABAD (SC),Harekrishna Barman,MALE,42.0,SC,IND,655,1,656,0.27,246863,2026
West Bengal,33,HEMTABAD (SC),Alakesh Barman,MALE,45.0,SC,BSP,511,4,515,0.22,246863,2026
West Bengal,33,HEMTABAD (SC),Hari Barman,MALE,53.0,SC,IND,449,3,452,0.19,246863,2026
West Bengal,33,HEMTABAD (SC),Indranil Biswas,MALE,28.0,SC,IND,303,1,304,0.13,246863,2026
West Bengal,33,HEMTABAD (SC),Manindra Barman,MALE,55.0,SC,AMB,251,1,252,0.11,246863,2026
West Bengal,33,HEMTABAD (SC),Prabodh Kumar Sarkar,MALE,48.0,SC,SUCI,237,0,237,0.1,246863,2026
West Bengal,34,KALIAGANJ (SC),Utpal Brahmacharo,MALE,43.0,SC,BJP,156919,1430,158349,61.32,268580,2026
West Bengal,34,KALIAGANJ (SC),Nitai Baishya,MALE,52.0,SC,TMC,81355,569,81924,31.73,268580,2026
West Bengal,34,KALIAGANJ (SC),Hiru Roy Sarkar,FEMALE,58.0,SC,CPI(M),5661,118,5779,2.24,268580,2026
West Bengal,34,KALIAGANJ (SC),Giridhari Pramanik,MALE,43.0,SC,INC,4707,40,4747,1.84,268580,2026
West Bengal,34,KALIAGANJ (SC),Nota,,,,NOTA,2978,15,2993,1.16,268580,2026
West Bengal,34,KALIAGANJ (SC),Mintu Barman,MALE,36.0,SC,IND,1293,0,1293,0.5,268580,2026
West Bengal,34,KALIAGANJ (SC),Sanjib Roy,MALE,33.0,SC,IND,762,1,763,0.3,268580,2026
West Bengal,34,KALIAGANJ (SC),Dharanikanta Sarkar,MALE,60.0,SC,IND,703,5,708,0.27,268580,2026
West Bengal,34,KALIAGANJ (SC),Basudeb Debsharma,MALE,56.0,SC,BSP,697,1,698,0.27,268580,2026
West Bengal,34,KALIAGANJ (SC),Panna Chowhan,MALE,43.0,SC,IND,405,0,405,0.16,268580,2026
West Bengal,34,KALIAGANJ (SC),Anjay Debsarma,MALE,45.0,SC,AJUP,184,6,190,0.07,268580,2026
West Bengal,34,KALIAGANJ (SC),Uttam Barman,MALE,26.0,SC,IND,132,1,133,0.05,268580,2026
West Bengal,34,KALIAGANJ (SC),Dhulesh Sarkar,MALE,40.0,SC,SUCI,126,1,127,0.05,268580,2026
West Bengal,34,KALIAGANJ (SC),Ajay Chouhan,MALE,42.0,SC,IND,112,4,116,0.04,268580,2026
West Bengal,35,RAIGANJ,Koushik Chowdhury,MALE,53.0,GENERAL,BJP,103441,2120,105561,64.05,174464,2026
West Bengal,35,RAIGANJ,Krishna Kalyani,MALE,49.0,GENERAL,TMC,46424,496,46920,28.47,174464,2026
West Bengal,35,RAIGANJ,Mohit Sengupta,MALE,75.0,GENERAL,INC,4297,89,4386,2.66,174464,2026
West Bengal,35,RAIGANJ,Jibananda Singha,MALE,62.0,GENERAL,CPI(M),3622,165,3787,2.3,174464,2026
West Bengal,35,RAIGANJ,Nota,,,,NOTA,1633,21,1654,1.0,174464,2026
West Bengal,35,RAIGANJ,Sabinay Das,MALE,32.0,SC,IND,1372,0,1372,0.83,174464,2026
West Bengal,35,RAIGANJ,Md. Rafik Alam,MALE,46.0,GENERAL,IND,302,1,303,0.18,174464,2026
West Bengal,35,RAIGANJ,Mantu Kumar Mandal,MALE,63.0,SC,BSP,146,5,151,0.09,174464,2026
West Bengal,35,RAIGANJ,Dwarik Nath Barman,MALE,66.0,SC,IND,139,2,141,0.09,174464,2026
West Bengal,35,RAIGANJ,Fakira Md,MALE,39.0,GENERAL,IND,129,0,129,0.08,174464,2026
West Bengal,35,RAIGANJ,Madhabilata Paul,FEMALE,48.0,GENERAL,SUCI,115,1,116,0.07,174464,2026
West Bengal,35,RAIGANJ,Goutam Biswas,MALE,48.0,GENERAL,AMB,82,1,83,0.05,174464,2026
West Bengal,35,RAIGANJ,Saprative Chakraborty,MALE,29.0,GENERAL,NBNGPLPP,75,6,81,0.05,174464,2026
West Bengal,35,RAIGANJ,Manjur Alam,MALE,39.0,GENERAL,AJUP,72,1,73,0.04,174464,2026
West Bengal,35,RAIGANJ,Anwarul Hoque,MALE,29.0,GENERAL,IND,45,2,47,0.03,174464,2026
West Bengal,36,ITAHAR,Mosaraf Hussen,MALE,45.0,GENERAL,TMC,97611,561,98172,48.09,211669,2026
West Bengal,36,ITAHAR,Sabita Barman,FEMALE,35.0,SC,BJP,69723,571,70294,34.43,211669,2026
West Bengal,36,ITAHAR,Amal Acharjee,MALE,69.0,GENERAL,INC,27890,155,28045,13.74,211669,2026
West Bengal,36,ITAHAR,Utpal Das,MALE,48.0,GENERAL,CPI,2974,41,3015,1.48,211669,2026
West Bengal,36,ITAHAR,Swapan Kumar Ray,MALE,47.0,SC,IND,1288,1,1289,0.63,211669,2026
West Bengal,36,ITAHAR,Sahanawaz Ali,MALE,55.0,GENERAL,IND,991,0,991,0.49,211669,2026
West Bengal,36,ITAHAR,Nota,,,,NOTA,692,7,699,0.34,211669,2026
West Bengal,36,ITAHAR,Mosaraf Hossain,MALE,31.0,GENERAL,IND,661,0,661,0.32,211669,2026
West Bengal,36,ITAHAR,Mohasin Ali,MALE,45.0,GENERAL,IND,294,2,296,0.14,211669,2026
West Bengal,36,ITAHAR,Mahatab Ali,MALE,31.0,GENERAL,IND,154,1,155,0.08,211669,2026
West Bengal,36,ITAHAR,Tapan Kumar Das,MALE,44.0,SC,SUCI,130,1,131,0.06,211669,2026
West Bengal,36,ITAHAR,Firoj Alam,MALE,40.0,GENERAL,AJUP,117,1,118,0.06,211669,2026
West Bengal,36,ITAHAR,Saidur Rahaman,MALE,39.0,GENERAL,BUP,87,1,88,0.04,211669,2026
West Bengal,36,ITAHAR,Tufan Baraman,MALE,36.0,SC,IND,77,1,78,0.04,211669,2026
West Bengal,36,ITAHAR,Dilip Kumar Barman,MALE,44.0,SC,IND,67,1,68,0.03,211669,2026
West Bengal,36,ITAHAR,Khitan Barman,MALE,33.0,SC,IND,58,1,59,0.03,211669,2026
West Bengal,37,KUSHMANDI (SC),Tapas Chandra Roy,MALE,39.0,SC,BJP,96963,474,97437,48.83,206031,2026
West Bengal,37,KUSHMANDI (SC),Rekha Roy,FEMALE,39.0,SC,TMC,88086,288,88374,44.29,206031,2026
West Bengal,37,KUSHMANDI (SC),Jyotirmoy Roy,MALE,45.0,SC,RSP,6820,41,6861,3.44,206031,2026
West Bengal,37,KUSHMANDI (SC),Bablu Sarkar,MALE,47.0,SC,INC,2635,10,2645,1.33,206031,2026
West Bengal,37,KUSHMANDI (SC),Nota,,,,NOTA,1574,10,1584,0.79,206031,2026
West Bengal,37,KUSHMANDI (SC),Paresh Adhikari,MALE,58.0,SC,IND,1167,0,1167,0.58,206031,2026
West Bengal,37,KUSHMANDI (SC),Jugal Biswas,MALE,45.0,SC,IND,602,1,603,0.3,206031,2026
West Bengal,37,KUSHMANDI (SC),Nirod Candra Roy,MALE,49.0,SC,IND,494,0,494,0.25,206031,2026
West Bengal,37,KUSHMANDI (SC),Kansha Roy,MALE,38.0,SC,IND,358,3,361,0.18,206031,2026
West Bengal,38,KUMARGANJ,Toraf Hossain Mandal,MALE,66.0,GENERAL,TMC,82478,313,82791,47.62,180629,2026
West Bengal,38,KUMARGANJ,Subhendu Sarkar,MALE,51.0,GENERAL,BJP,75579,527,76106,43.77,180629,2026
West Bengal,38,KUMARGANJ,Mofazzal Hossain,MALE,66.0,GENERAL,CPI(M),10085,64,10149,5.84,180629,2026
West Bengal,38,KUMARGANJ,Golam Mortuja Mondal,MALE,43.0,GENERAL,INC,1395,9,1404,0.81,180629,2026
West Bengal,38,KUMARGANJ,Bipul Tudu,MALE,47.0,ST,BSP,915,1,916,0.53,180629,2026
West Bengal,38,KUMARGANJ,Nota,,,,NOTA,782,7,789,0.45,180629,2026
West Bengal,38,KUMARGANJ,Ranjit Dev,MALE,63.0,GENERAL,SUCI,722,2,724,0.42,180629,2026
West Bengal,38,KUMARGANJ,Ruhul Amin Haque,MALE,62.0,GENERAL,IND,539,0,539,0.31,180629,2026
West Bengal,38,KUMARGANJ,Charlesh Kisku,MALE,35.0,ST,IND,449,2,451,0.26,180629,2026
West Bengal,39,BALURGHAT,Bidyut Kumar Roy,MALE,62.0,GENERAL,BJP,93950,1747,95697,60.45,167310,2026
West Bengal,39,BALURGHAT,Arpita Ghosh,FEMALE,59.0,GENERAL,TMC,47581,540,48121,30.4,167310,2026
West Bengal,39,BALURGHAT,Arnab Chowdhury,MALE,43.0,GENERAL,RSP,8398,195,8593,5.43,167310,2026
West Bengal,39,BALURGHAT,Pradip Kumar Mitra,MALE,71.0,GENERAL,INC,1620,28,1648,1.04,167310,2026
West Bengal,39,BALURGHAT,Nota,,,,NOTA,1420,24,1444,0.91,167310,2026
West Bengal,39,BALURGHAT,Jogesh Chandra Murmu,MALE,46.0,ST,BSP,626,3,629,0.4,167310,2026
West Bengal,39,BALURGHAT,Mithun Barman,MALE,34.0,SC,IND,510,2,512,0.32,167310,2026
West Bengal,39,BALURGHAT,Sushil Mardi,MALE,42.0,ST,IND,458,2,460,0.29,167310,2026
West Bengal,39,BALURGHAT,Namita Mahanta (poli),FEMALE,50.0,GENERAL,SUCI,290,9,299,0.19,167310,2026
West Bengal,39,BALURGHAT,Pradyut Kumar Saha,MALE,59.0,GENERAL,IND,285,5,290,0.18,167310,2026
West Bengal,39,BALURGHAT,Dipankar Barman,MALE,40.0,SC,IND,189,5,194,0.12,167310,2026
West Bengal,39,BALURGHAT,Dulal Barman,MALE,59.0,SC,IND,174,1,175,0.11,167310,2026
West Bengal,39,BALURGHAT,Masuma Khatun,FEMALE,33.0,GENERAL,AJUP,120,2,122,0.08,167310,2026
