state,ac_no,ac_name,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,total_electors,year
West Bengal,26,Siliguri,Chhotan Saha,MALE,28.0,GENERAL,RPPRINAT,301,5,306,0.17,228406,2021
West Bengal,27,Phansidewa,Durga Murmu,MALE,42.0,ST,BJP,105123,528,105651,50.89,240496,2021
West Bengal,27,Phansidewa,Chhotan Kisku,MALE,53.0,ST,TMC,77599,341,77940,37.55,240496,2021
West Bengal,27,Phansidewa,Sunil Chandra Tirkey,MALE,72.0,ST,INC,12747,68,12815,6.17,240496,2021
West Bengal,27,Phansidewa,Sumanti Ekka,FEMALE,26.0,ST,CPI(ML)(L),2769,18,2787,1.34,240496,2021
West Bengal,27,Phansidewa,NOTA,,,,NOTA,2564,11,2575,1.24,240496,2021
West Bengal,27,Phansidewa,Karuna Ranjan Soren,MALE,39.0,ST,BSP,2284,7,2291,1.1,240496,2021
West Bengal,27,Phansidewa,Bhola Tirki,MALE,74.0,ST,SUCI,1827,5,1832,0.88,240496,2021
West Bengal,27,Phansidewa,Amit Lakra,MALE,33.0,ST,BTP,1683,16,1699,0.82,240496,2021
West Bengal,28,Chopra,HAMIDUL RAHAMAN,MALE,61.0,GENERAL,TMC,123944,979,124923,61.2,247764,2021
West Bengal,28,Chopra,MD. SHAHIN AKHTER,MALE,51.0,GENERAL,BJP,59604,414,60018,29.4,247764,2021
West Bengal,28,Chopra,ANWARUL HAQUE,MALE,64.0,GENERAL,CPI(M),12188,91,12279,6.02,247764,2021
West Bengal,28,Chopra,AJOY KUMAR SINHA,MALE,45.0,SC,AMB,3158,8,3166,1.55,247764,2021
West Bengal,28,Chopra,SUROJIT KISKU,MALE,30.0,ST,IND,2190,3,2193,1.07,247764,2021
West Bengal,28,Chopra,NOTA,,,,NOTA,1527,4,1531,0.75,247764,2021
West Bengal,29,Islampur,ABDUL KARIM CHOWDHARY,MALE,74.0,GENERAL,TMC,99380,751,100131,58.91,219728,2021
West Bengal,29,Islampur,SAUMYAROOP MANDAL,MALE,43.0,GENERAL,BJP,61909,782,62691,36.88,219728,2021
West Bengal,29,Islampur,SADIQUL ISLAM,MALE,37.0,GENERAL,INC,3405,56,3461,2.04,219728,2021
West Bengal,29,Islampur,NOTA,,,,NOTA,1962,14,1976,1.16,219728,2021
West Bengal,29,Islampur,BIRENDRA NATH SINHA,MALE,42.0,SC,SUCI,1142,10,1152,0.68,219728,2021
West Bengal,29,Islampur,MD. NAIYAR ALAM,MALE,42.0,GENERAL,IND,563,0,563,0.33,219728,2021
West Bengal,30,Goalpokhar,MD. GHULAM RABBANI,MALE,51.0,GENERAL,TMC,105083,566,105649,65.4,224633,2021
West Bengal,30,Goalpokhar,MD. GHULAM SARWAR,MALE,37.0,GENERAL,BJP,32029,106,32135,19.89,224633,2021
West Bengal,30,Goalpokhar,MASOOD MD. NASEEM AHSEN,MALE,53.0,GENERAL,INC,19305,86,19391,12.0,224633,2021
West Bengal,30,Goalpokhar,NOTA,,,,NOTA,2014,2,2016,1.25,224633,2021
West Bengal,30,Goalpokhar,SUNIL BISWAS,MALE,45.0,SC,BSP,861,4,865,0.54,224633,2021
West Bengal,30,Goalpokhar,SHAMBHU LAL ROY,MALE,30.0,SC,IND,693,1,694,0.43,224633,2021
West Bengal,30,Goalpokhar,RAGHU NATH SINGHA,MALE,51.0,SC,IND,405,0,405,0.25,224633,2021
West Bengal,30,Goalpokhar,NABIN CHANDRA SINGHA,MALE,38.0,SC,SUCI,378,2,380,0.24,224633,2021
West Bengal,31,Chakulia,AZAD MINHAJUL ARFIN,MALE,49.0,GENERAL,TMC,85922,389,86311,49.78,233378,2021
West Bengal,31,Chakulia,SACHIN PRASAD,MALE,41.0,SC,BJP,52170,304,52474,30.26,233378,2021
West Bengal,31,Chakulia,ALI IMRAN RAMZ,MALE,42.0,GENERAL,AIFB,28521,183,28704,16.55,233378,2021
West Bengal,31,Chakulia,GOUTAM PAUL,MALE,45.0,SC,BSP,2720,5,2725,1.57,233378,2021
West Bengal,31,Chakulia,NOTA,,,,NOTA,1183,3,1186,0.68,233378,2021
West Bengal,31,Chakulia,MAZHAR IMAM,MALE,44.0,GENERAL,IND,1046,0,1046,0.6,233378,2021
West Bengal,31,Chakulia,KAMKSHYA SARKAR,MALE,44.0,GENERAL,JD(U),950,4,954,0.55,233378,2021
West Bengal,32,Karandighi,GOUTAM PAUL,MALE,42.0,GENERAL,TMC,115956,638,116594,54.7,262583,2021
West Bengal,32,Karandighi,SUBHAS CHANDRA SINHA S/O: HARANARAYAN SINHA,MALE,64.0,SC,BJP,79417,551,79968,37.52,262583,2021
West Bengal,32,Karandighi,MD. HAFIZUL IQBAL,MALE,60.0,GENERAL,AIFB,9077,69,9146,4.29,262583,2021
West Bengal,32,Karandighi,NOTA,,,,NOTA,2443,6,2449,1.15,262583,2021
West Bengal,32,Karandighi,BENOY KUMAR DAS,MALE,75.0,GENERAL,IND,1266,3,1269,0.6,262583,2021
West Bengal,32,Karandighi,HARUN RASHID,MALE,54.0,GENERAL,BSP,1128,11,1139,0.53,262583,2021
West Bengal,32,Karandighi,SUBHASH CHANDRA SINHA S/O: BUYASU LAL SINGHA,MALE,38.0,SC,IND,690,3,693,0.33,262583,2021
West Bengal,32,Karandighi,ABDULLAH,MALE,33.0,GENERAL,IND,631,1,632,0.3,262583,2021
West Bengal,32,Karandighi,DINESH CHANDRA SINGHA,MALE,56.0,SC,IND,536,1,537,0.25,262583,2021
West Bengal,32,Karandighi,BISHWAJIT SINHA,MALE,40.0,SC,AMB,266,5,271,0.13,262583,2021
West Bengal,32,Karandighi,SANTHAPAN HASDAK,MALE,45.0,ST,BMUP,229,2,231,0.11,262583,2021
West Bengal,32,Karandighi,SHANTILAL SINGHA,MALE,48.0,SC,SUCI,201,6,207,0.1,262583,2021
West Bengal,33,Hemtabad,SATYAJIT BARMAN,MALE,40.0,SC,TMC,115346,1079,116425,52.14,265318,2021
West Bengal,33,Hemtabad,CHANDIMA ROY,FEMALE,62.0,SC,BJP,88481,729,89210,39.95,265318,2021
West Bengal,33,Hemtabad,BHUPEN BARMAN,MALE,69.0,SC,CPI(M),9297,156,9453,4.23,265318,2021
West Bengal,33,Hemtabad,NOTA,,,,NOTA,2154,6,2160,0.97,265318,2021
West Bengal,33,Hemtabad,MANINDRA BARMAN,MALE,53.0,SC,AMB,1580,1,1581,0.71,265318,2021
West Bengal,33,Hemtabad,JYOTIRMAY BARMAN,MALE,39.0,SC,SUCI,1510,8,1518,0.68,265318,2021
West Bengal,33,Hemtabad,BINAY KUMAR ROY,MALE,52.0,SC,BSP,1406,5,1411,0.63,265318,2021
West Bengal,33,Hemtabad,SANKAR BARMAN,MALE,32.0,SC,IND,840,2,842,0.38,265318,2021
West Bengal,33,Hemtabad,DIPU BARMAN,MALE,34.0,SC,IND,699,2,701,0.31,265318,2021
West Bengal,34,Kaliaganj,SOUMEN ROY,MALE,45.0,SC,BJP,115577,1191,116768,48.71,282575,2021
West Bengal,34,Kaliaganj,TAPAN DEB SINGHA,MALE,60.0,SC,TMC,93723,1225,94948,39.61,282575,2021
West Bengal,34,Kaliaganj,PRAVASH SARKAR,MALE,46.0,SC,INC,16451,319,16770,7.0,282575,2021
West Bengal,34,Kaliaganj,SUDHIR SARKAR,MALE,39.0,SC,IND,3978,26,4004,1.67,282575,2021
West Bengal,34,Kaliaganj,NOTA,,,,NOTA,2993,14,3007,1.25,282575,2021
West Bengal,34,Kaliaganj,GOPAL CHUNARY,MALE,34.0,SC,SUCI,1070,3,1073,0.45,282575,2021
West Bengal,34,Kaliaganj,SURESH BARMAN,MALE,43.0,SC,IND,1025,3,1028,0.43,282575,2021
West Bengal,34,Kaliaganj,SHYAMA SARKAR,MALE,34.0,SC,IND,776,5,781,0.33,282575,2021
West Bengal,34,Kaliaganj,Dilip Chandra Ray,MALE,31.0,SC,IND,544,8,552,0.23,282575,2021
West Bengal,34,Kaliaganj,ALEN SARKAR,MALE,35.0,SC,IND,407,1,408,0.17,282575,2021
West Bengal,34,Kaliaganj,NAMALA KANTA SARKAR,MALE,48.0,SC,AMB,385,2,387,0.16,282575,2021
West Bengal,35,Raiganj,KRISHNA KALYANI,MALE,42.0,GENERAL,BJP,78308,1467,79775,49.44,198780,2021
West Bengal,35,Raiganj,AGARWAL KANAIA LAL,MALE,67.0,GENERAL,TMC,58007,1020,59027,36.58,198780,2021
West Bengal,35,Raiganj,MOHIT SENGUPTA,MALE,70.0,GENERAL,INC,16524,674,17198,10.66,198780,2021
West Bengal,35,Raiganj,NOTA,,,,NOTA,2459,9,2468,1.53,198780,2021
West Bengal,35,Raiganj,RAJU PAUL,MALE,33.0,GENERAL,IND,1361,0,1361,0.84,198780,2021
West Bengal,35,Raiganj,MINAKSHI ROY,FEMALE,43.0,SC,IND,462,3,465,0.29,198780,2021
West Bengal,35,Raiganj,DIPENDU SARKAR,MALE,32.0,GENERAL,IND,208,3,211,0.13,198780,2021
West Bengal,35,Raiganj,GOUTAM BISWAS,MALE,45.0,GENERAL,AMB,204,4,208,0.13,198780,2021
West Bengal,35,Raiganj,MANJU DAS (MANDAL),FEMALE,37.0,GENERAL,IND,194,2,196,0.12,198780,2021
West Bengal,35,Raiganj,BAHAMONI HANSDA,FEMALE,26.0,ST,BMUP,128,5,133,0.08,198780,2021
West Bengal,35,Raiganj,SANATAN MAJUMDAR,MALE,38.0,GENERAL,SUCI,133,0,133,0.08,198780,2021
West Bengal,35,Raiganj,JYOTI BARMAN,MALE,25.0,SC,IND,98,1,99,0.06,198780,2021
West Bengal,35,Raiganj,BHABATOSH LAHIRI,MALE,41.0,GENERAL,JD(U),73,0,73,0.05,198780,2021
West Bengal,36,Itahar,MOSARAF HUSSEN,MALE,40.0,GENERAL,TMC,113867,778,114645,59.1,229362,2021
West Bengal,36,Itahar,AMIT KUMAR KUNDU,MALE,51.0,GENERAL,BJP,69949,721,70670,36.43,229362,2021
West Bengal,36,Itahar,SRIKUMAR MUKHERJEE,MALE,67.0,GENERAL,CPI,4801,107,4908,2.53,229362,2021
West Bengal,36,Itahar,NOTA,,,,NOTA,1239,1,1240,0.64,229362,2021
West Bengal,36,Itahar,MOJAMMEL HAQUE,MALE,51.0,GENERAL,IND,1024,0,1024,0.53,229362,2021
West Bengal,36,Itahar,MOFAKKERUL ISLAM,MALE,38.0,GENERAL,AIMIM,828,3,831,0.43,229362,2021
West Bengal,36,Itahar,FIROJ ALAM,MALE,34.0,GENERAL,IND,344,2,346,0.18,229362,2021
West Bengal,36,Itahar,TUFAN BARMAN,MALE,33.0,SC,IND,185,4,189,0.1,229362,2021
West Bengal,36,Itahar,DILIP KUMAR BARMAN,MALE,40.0,SC,IND,131,2,133,0.07,229362,2021
West Bengal,37,Kushmandi,REKHA ROY,FEMALE,34.0,SC,TMC,89185,783,89968,48.88,219921,2021
West Bengal,37,Kushmandi,RANJIT KUMAR ROY,MALE,50.0,SC,BJP,76650,734,77384,42.04,219921,2021
West Bengal,37,Kushmandi,NARMADA CHANDRA ROY,MALE,65.0,SC,RSP,12386,185,12571,6.83,219921,2021
West Bengal,37,Kushmandi,NOTA,,,,NOTA,1590,8,1598,0.87,219921,2021
West Bengal,37,Kushmandi,BISWANATH SARKAR,MALE,42.0,SC,BSP,1428,8,1436,0.78,219921,2021
West Bengal,37,Kushmandi,BHIMNAL SARKAR,MALE,52.0,SC,IND,1118,0,1118,0.61,219921,2021
West Bengal,38,Kumarganj,TORAF HOSSAIN MANDAL,MALE,61.0,GENERAL,TMC,89117,646,89763,52.52,203986,2021
West Bengal,38,Kumarganj,Manas Sarkar,MALE,47.0,GENERAL,BJP,59736,660,60396,35.33,203986,2021
West Bengal,38,Kumarganj,CHAUDHURI NARGIS BANU,FEMALE,51.0,GENERAL,INC,17344,134,17478,10.23,203986,2021
West Bengal,38,Kumarganj,RANAJIT DEB,MALE,58.0,GENERAL,SUCI,1211,4,1215,0.71,203986,2021
West Bengal,38,Kumarganj,NOTA,,,,NOTA,1115,10,1125,0.66,203986,2021
West Bengal,38,Kumarganj,RUBEL SARKAR,MALE,25.0,GENERAL,KPPU,946,5,951,0.56,203986,2021
West Bengal,39,Balurghat,Ashok Kumar Lahiri,MALE,69.0,GENERAL,BJP,70484,1645,72129,47.42,180390,2021
West Bengal,39,Balurghat,Sekhar Dasgupta,MALE,69.0,GENERAL,TMC,57885,808,58693,38.59,180390,2021
West Bengal,39,Balurghat,Sucheta Biswas,FEMALE,67.0,GENERAL,RSP,15706,447,16153,10.62,180390,2021
West Bengal,39,Balurghat,NOTA,,,,NOTA,1810,20,1830,1.2,180390,2021
West Bengal,39,Balurghat,Jogesh Chandra Murmu,MALE,41.0,ST,BSP,1138,3,1141,0.75,180390,2021
West Bengal,39,Balurghat,Narottam Saha,MALE,49.0,GENERAL,AMB,808,2,810,0.53,180390,2021
West Bengal,39,Balurghat,BIRENDRA NATH MAHANTA,MALE,46.0,GENERAL,SUCI,596,8,604,0.4,180390,2021
West Bengal,39,Balurghat,Dulal Barman,MALE,49.0,SC,BMUP,377,2,379,0.25,180390,2021
West Bengal,39,Balurghat,Anup Barman,MALE,25.0,SC,KPPU,353,0,353,0.23,180390,2021
West Bengal,40,Tapan,BUDHRAI TUDU,MALE,48.0,ST,BJP,83172,1209,84381,45.29,220236,2021
West Bengal,40,Tapan,KALPANA KISKU,FEMALE,33.0,ST,TMC,81939,792,82731,44.41,220236,2021
West Bengal,40,Tapan,RAGHU UROW,MALE,60.0,ST,RSP,11847,241,12088,6.49,220236,2021
West Bengal,40,Tapan,BABLU KISKU,MALE,42.0,ST,BSP,2142,4,2146,1.15,220236,2021
West Bengal,40,Tapan,NOTA,,,,NOTA,1675,28,1703,0.91,220236,2021
West Bengal,40,Tapan,ALBINUS HASDA,MALE,46.0,ST,BMUP,1311,4,1315,0.71,220236,2021
West Bengal,40,Tapan,NIPESH TIRKI,MALE,32.0,ST,KPPU,1123,2,1125,0.6,220236,2021
West Bengal,40,Tapan,KALICHARAN EKKA,MALE,49.0,ST,SUCI,816,4,820,0.44,220236,2021
West Bengal,41,Gangarampur,SATYENDRA NATH RAY,MALE,64.0,SC,BJP,87561,1163,88724,46.82,224040,2021
West Bengal,41,Gangarampur,GOUTAM DAS,MALE,47.0,SC,TMC,83281,851,84132,44.4,224040,2021
West Bengal,41,Gangarampur,NANDA LAL HAZRA,MALE,60.0,SC,CPI(M),11935,338,12273,6.48,224040,2021
West Bengal,41,Gangarampur,ARUN KANTI BALA,MALE,52.0,SC,BSP,1166,3,1169,0.62,224040,2021
West Bengal,41,Gangarampur,NOTA,,,,NOTA,1135,14,1149,0.61,224040,2021
West Bengal,41,Gangarampur,AKSHAY SARKAR,MALE,53.0,SC,KPPU,1139,6,1145,0.6,224040,2021
West Bengal,41,Gangarampur,SUBRATA ROY,MALE,51.0,SC,CPIM,889,1,890,0.47,224040,2021
West Bengal,42,Harirampur,BIPLAB MITRA,MALE,69.0,GENERAL,TMC,95432,699,96131,51.23,228189,2021
West Bengal,42,Harirampur,NILANJAN ROY,MALE,46.0,GENERAL,BJP,72793,666,73459,39.15,228189,2021
West Bengal,42,Harirampur,RAFIKUL ISLAM,MALE,65.0,GENERAL,CPI(M),12268,176,12444,6.63,228189,2021
West Bengal,42,Harirampur,BIJAN CHAKRABORTY,MALE,54.0,GENERAL,IND,1829,2,1831,0.98,228189,2021
West Bengal,42,Harirampur,NOTA,,,,NOTA,1818,5,1823,0.97,228189,2021
West Bengal,42,Harirampur,PRADIP KUMAR PRAMANIK,MALE,45.0,GENERAL,IND,769,3,772,0.41,228189,2021
West Bengal,42,Harirampur,SHANKAR MARDI,MALE,40.0,ST,BMUP,569,2,571,0.3,228189,2021
West Bengal,42,Harirampur,JALALUDDIN AHMED,MALE,57.0,GENERAL,IND,333,0,333,0.18,228189,2021
West Bengal,42,Harirampur,HARISH MAHATO,MALE,28.0,GENERAL,SUCI,277,1,278,0.15,228189,2021
West Bengal,43,Habibpur,JOYEL MURMU,MALE,37.0,ST,BJP,92982,1093,94075,47.52,249557,2021
West Bengal,43,Habibpur,PRODIP BASKEY,MALE,38.0,ST,TMC,73956,602,74558,37.66,249557,2021
West Bengal,43,Habibpur,THAKUR TUDU,MALE,61.0,ST,CPI(M),13649,156,13805,6.97,249557,2021
West Bengal,43,Habibpur,BABURAM KISKU,MALE,37.0,ST,BMUP,5878,18,5896,2.98,249557,2021
West Bengal,43,Habibpur,NOTA,,,,NOTA,2145,17,2162,1.09,249557,2021
West Bengal,43,Habibpur,PRATAP KORAMUDI,MALE,28.0,ST,APOI,1879,8,1887,0.95,249557,2021
West Bengal,43,Habibpur,PROVAT KISKU,MALE,43.0,ST,IND,1696,5,1701,0.86,249557,2021
West Bengal,43,Habibpur,SHRINATH TUDU,MALE,37.0,ST,BSP,1658,9,1667,0.84,249557,2021
West Bengal,43,Habibpur,MURMU JOY,MALE,50.0,ST,IND,829,1,830,0.42,249557,2021
West Bengal,43,Habibpur,BISWANATH MARDI,MALE,29.0,ST,KPPU,742,5,747,0.38,249557,2021
West Bengal,43,Habibpur,NIRMAL SOREN,MALE,40.0,ST,IND,655,6,661,0.33,249557,2021
West Bengal,44,Gazole,CHINMOY DEB BARMAN,MALE,37.0,SC,BJP,99773,882,100655,45.5,267096,2021
West Bengal,44,Gazole,BASANTI BARMAN,FEMALE,56.0,SC,TMC,98267,590,98857,44.69,267096,2021
West Bengal,44,Gazole,ARUN KUMAR BISWAS,MALE,51.0,SC,CPI(M),13796,154,13950,6.31,267096,2021
West Bengal,44,Gazole,SANATAN RISHI,MALE,36.0,SC,BSP,1935,8,1943,0.88,267096,2021
West Bengal,44,Gazole,NOTA,,,,NOTA,1728,8,1736,0.78,267096,2021
West Bengal,44,Gazole,SUPEN KUMAR ROY,MALE,52.0,SC,SUCI,1380,1,1381,0.62,267096,2021
West Bengal,44,Gazole,SATISH RAJBANSHI,MALE,48.0,SC,IND,1127,0,1127,0.51,267096,2021
West Bengal,44,Gazole,BIPAD BHANJAN ROY,MALE,27.0,SC,BMUP,822,2,824,0.37,267096,2021
West Bengal,44,Gazole,Minu Sarkar (Barman),FEMALE,34.0,SC,KPPU,741,0,741,0.33,267096,2021
West Bengal,45,Chanchal,Nihar Ranjan Ghosh,MALE,66.0,GENERAL,TMC,115467,499,115966,58.08,249402,2021
West Bengal,45,Chanchal,Dipankar Ram (Bankat),MALE,43.0,GENERAL,BJP,48240,388,48628,24.35,249402,2021
West Bengal,45,Chanchal,Asif Mehbub,MALE,39.0,GENERAL,INC,31107,239,31346,15.7,249402,2021
West Bengal,45,Chanchal,Jhantu Kumar Rabidas,MALE,47.0,SC,SUCI,1213,1,1214,0.61,249402,2021
West Bengal,45,Chanchal,Younish Mia,MALE,35.0,GENERAL,BSP,1049,1,1050,0.53,249402,2021
West Bengal,45,Chanchal,NOTA,,,,NOTA,1018,5,1023,0.51,249402,2021
West Bengal,45,Chanchal,Bhakta Prasad Saha,MALE,34.0,GENERAL,IND,452,0,452,0.23,249402,2021
West Bengal,46,Harischandrapur,TAJMUL HOSSAIN,MALE,63.0,GENERAL,TMC,121850,677,122527,60.31,252487,2021
West Bengal,46,Harischandrapur,MD. MATIBUR RAHAMAN,MALE,33.0,GENERAL,BJP,44841,213,45054,22.18,252487,2021
West Bengal,46,Harischandrapur,ALAM MOSTAQUE,MALE,64.0,GENERAL,INC,29179,217,29396,14.47,252487,2021
West Bengal,46,Harischandrapur,MD OLIUR RAHAMAN,MALE,31.0,GENERAL,IND,1473,0,1473,0.73,252487,2021
West Bengal,46,Harischandrapur,RAM BILAS MANDAL,MALE,38.0,SC,BSP,1304,1,1305,0.64,252487,2021
West Bengal,46,Harischandrapur,ALAM MD RAFIQUL,MALE,49.0,GENERAL,AIFB,1272,13,1285,0.63,252487,2021
West Bengal,46,Harischandrapur,NOTA,,,,NOTA,1008,4,1012,0.5,252487,2021
West Bengal,46,Harischandrapur,MUSARAF HOSSAIN,MALE,36.0,GENERAL,SUCI,629,0,629,0.31,252487,2021
West Bengal,46,Harischandrapur,SUBRATA DAS,MALE,42.0,SC,IND,472,0,472,0.23,252487,2021
West Bengal,47,Malatipur,ABDUR RAHIM BOXI,MALE,57.0,GENERAL,TMC,125654,503,126157,68.02,231907,2021
West Bengal,47,Malatipur,MOUSUMI DAS,FEMALE,33.0,SC,BJP,33990,218,34208,18.44,231907,2021
West Bengal,47,Malatipur,ALBERUNI ZULKARNAIN,MALE,39.0,GENERAL,INC,19697,130,19827,10.69,231907,2021
West Bengal,47,Malatipur,NOTA,,,,NOTA,2032,2,2034,1.1,231907,2021
West Bengal,47,Malatipur,MOTIUR RAHAMAN,MALE,32.0,GENERAL,AIMIM,1642,1,1643,0.89,231907,2021
West Bengal,47,Malatipur,MD. KAMRUL HODA,MALE,46.0,GENERAL,BSP,1021,2,1023,0.55,231907,2021
West Bengal,47,Malatipur,GOLAM FARUQUE,MALE,54.0,GENERAL,BMUP,591,1,592,0.32,231907,2021
West Bengal,48,Ratua,Samar Mukherjee,MALE,79.0,GENERAL,TMC,129805,869,130674,59.63,282451,2021
West Bengal,48,Ratua,Abishek Singhania,MALE,42.0,GENERAL,BJP,54326,698,55024,25.11,282451,2021
West Bengal,48,Ratua,Khatun Najema,FEMALE,34.0,GENERAL,INC,15997,176,16173,7.38,282451,2021
West Bengal,48,Ratua,Payel Khatun,FEMALE,27.0,GENERAL,IND,8596,32,8628,3.94,282451,2021
West Bengal,48,Ratua,Arafat Ali,MALE,35.0,GENERAL,WPOI,2097,5,2102,0.96,282451,2021
West Bengal,48,Ratua,NOTA,,,,NOTA,2047,4,2051,0.94,282451,2021
West Bengal,48,Ratua,Chaitanya Rabidas,MALE,44.0,SC,BSP,1680,2,1682,0.77,282451,2021
West Bengal,48,Ratua,Ashok Chowdhury,MALE,40.0,SC,IND,1383,4,1387,0.63,282451,2021
West Bengal,48,Ratua,Sabina Easmin,FEMALE,45.0,GENERAL,IND,856,0,856,0.39,282451,2021
West Bengal,48,Ratua,Sk Israil,MALE,48.0,GENERAL,IND,570,1,571,0.26,282451,2021
West Bengal,49,Manikchak,SABITRI MITRA,FEMALE,60.0,GENERAL,TMC,109085,1149,110234,53.26,253353,2021
West Bengal,49,Manikchak,GOUR CHANDRA MANDAL,MALE,42.0,SC,BJP,75415,941,76356,36.89,253353,2021
West Bengal,49,Manikchak,ALAM MOTTAKIN,MALE,42.0,GENERAL,INC,11403,152,11555,5.58,253353,2021
West Bengal,49,Manikchak,ANIL CH. MANDAL,MALE,54.0,GENERAL,IND,2735,8,2743,1.33,253353,2021
West Bengal,49,Manikchak,CHANCHALA KARMAKAR,FEMALE,55.0,SC,BSP,1737,3,1740,0.84,253353,2021
West Bengal,49,Manikchak,AMAL KUMAR RABIDAS,MALE,36.0,SC,BMUP,1517,2,1519,0.73,253353,2021
West Bengal,49,Manikchak,NOTA,,,,NOTA,1360,7,1367,0.66,253353,2021
West Bengal,49,Manikchak,SUMITRA DAS,FEMALE,46.0,GENERAL,IND,824,2,826,0.4,253353,2021
West Bengal,49,Manikchak,DALIM MANDAL,MALE,29.0,GENERAL,IND,649,2,651,0.31,253353,2021
West Bengal,50,Maldaha,Gopal Chandra Saha,MALE,44.0,SC,BJP,92364,1034,93398,45.23,245962,2021
West Bengal,50,Maldaha,Ujjwal Kumar Chowdhury,MALE,60.0,SC,TMC,77152,790,77942,37.75,245962,2021
West Bengal,50,Maldaha,Bhupendra Nath Halder (Arjun),MALE,54.0,SC,INC,26192,371,26563,12.86,245962,2021
West Bengal,50,Maldaha,NOTA,,,,NOTA,2804,14,2818,1.36,245962,2021
West Bengal,50,Maldaha,Sujit Kumar Moulik,MALE,52.0,SC,IND,2124,4,2128,1.03,245962,2021
West Bengal,50,Maldaha,Santosh Kumar Sarkar,MALE,60.0,SC,BMUP,1464,5,1469,0.71,245962,2021
West Bengal,50,Maldaha,Mukul Sarkar,MALE,44.0,SC,BSP,1238,2,1240,0.6,245962,2021
West Bengal,50,Maldaha,Mirana Sarkar,FEMALE,40.0,SC,IND,930,1,931,0.45,245962,2021
West Bengal,51,English Bazar,SREERUPA MITRA CHAUDHURY(NIRBHOY DIDI),FEMALE,56.0,GENERAL,BJP,105422,2333,107755,49.96,275296,2021
West Bengal,51,English Bazar,KRISHNENDU NARAYAN CHOUDHURY,MALE,63.0,GENERAL,TMC,86163,1493,87656,40.64,275296,2021
West Bengal,51,English Bazar,KOUSHIK MISRA(SAHEB),MALE,42.0,GENERAL,CPI(M),10377,576,10953,5.08,275296,2021
West Bengal,51,English Bazar,NOTA,,,,NOTA,3168,28,3196,1.48,275296,2021
West Bengal,51,English Bazar,MD. ANISUR RAHAMAN,MALE,55.0,GENERAL,IND,1786,1,1787,0.83,275296,2021
West Bengal,51,English Bazar,NARESH PAL,MALE,43.0,GENERAL,IND,1125,4,1129,0.52,275296,2021
West Bengal,51,English Bazar,SATISH RAJBANSHI,MALE,48.0,SC,IND,1056,1,1057,0.49,275296,2021
West Bengal,51,English Bazar,SURESH CHANDRA SARKAR,MALE,61.0,SC,BSP,1024,15,1039,0.48,275296,2021
West Bengal,51,English Bazar,ADITYA PRAKASH DASGUPTA,MALE,40.0,GENERAL,IND,358,2,360,0.17,275296,2021
West Bengal,51,English Bazar,UMA DAS (PAUL),FEMALE,40.0,GENERAL,JD(U),273,2,275,0.13,275296,2021
West Bengal,51,English Bazar,GAUTAM SARKAR,MALE,45.0,SC,SUCI,266,1,267,0.12,275296,2021
West Bengal,51,English Bazar,FIROZ AKHTAR,MALE,54.0,GENERAL,BMUP,197,4,201,0.09,275296,2021
West Bengal,52,Mothabari,YEASMIN SABINA,FEMALE,43.0,GENERAL,TMC,96392,1005,97397,59.7,196324,2021
West Bengal,52,Mothabari,SHYAMCHAND GHOSH,MALE,63.0,GENERAL,BJP,40436,388,40824,25.02,196324,2021
West Bengal,52,Mothabari,DULAL SK,MALE,57.0,GENERAL,INC,16655,248,16903,10.36,196324,2021
West Bengal,52,Mothabari,MD. ALI KALIMULLAH (NUR HOQUE),MALE,42.0,GENERAL,RSSCMJP,3581,4,3585,2.2,196324,2021
West Bengal,52,Mothabari,NOTA,,,,NOTA,2139,0,2139,1.31,196324,2021
West Bengal,52,Mothabari,SUBODH SARKAR,MALE,51.0,GENERAL,IND,565,1,566,0.35,196324,2021
West Bengal,52,Mothabari,MST AKTARI KHATUN,FEMALE,27.0,GENERAL,KPPU,556,0,556,0.34,196324,2021
West Bengal,52,Mothabari,SAIDUR RAHAMAN,MALE,35.0,GENERAL,IND,495,0,495,0.3,196324,2021
West Bengal,52,Mothabari,MD EBRAHIM,MALE,60.0,GENERAL,CPI(ML)(L),299,1,300,0.18,196324,2021
West Bengal,52,Mothabari,MD FARUQUE HOSSAIN(SAHITYARATNA),MALE,45.0,GENERAL,IUML,194,1,195,0.12,196324,2021
West Bengal,52,Mothabari,RAMCHANDRA CHOWDHURI,MALE,41.0,SC,IND,182,1,183,0.11,196324,2021
West Bengal,53,Sujapur,Md Abdul Ghani,MALE,71.0,GENERAL,TMC,151658,787,152445,73.44,251186,2021
West Bengal,53,Sujapur,Isha Khan Choudhury,MALE,49.0,GENERAL,INC,22042,240,22282,10.73,251186,2021
West Bengal,53,Sujapur,Sk Ziauddin,MALE,43.0,GENERAL,BJP,14655,134,14789,7.12,251186,2021
West Bengal,53,Sujapur,Md. Nur Islam Sekh,MALE,38.0,GENERAL,RSSCMJP,11162,11,11173,5.38,251186,2021
West Bengal,53,Sujapur,Md. Rahim Biswas,MALE,27.0,GENERAL,IND,2321,0,2321,1.12,251186,2021
West Bengal,53,Sujapur,NOTA,,,,NOTA,1522,5,1527,0.74,251186,2021
